League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
UKRAINE 1,2025-08-01,09:30:00,1,Kolos Kovalivka,Hirnyk,3.25,2.05,3.2,2.59,3.45,2.54,1.44,2.63,3.25,1.33,7.5,1.07,1.0,9.7,1.61,2.31,2.05,1.61,1.91,1.8,1.5,1.3,1.46,0.0,0.0,0.0,0.0,0.0,1.95,5.85,2.38,1.7,2.03,2.19,1.57,2.97,1.3,4.35,1.14,7.03,1.02
SWITZERLAND 2,2025-08-01,11:00:00,0,Wil,Aarau,3.09,2.48,2.55,2.77,3.5,2.12,1.25,3.45,2.25,1.6,4.75,1.17,1.02,12.0,1.17,4.9,1.53,2.25,1.49,2.64,1.3,1.22,1.38,0.0,0.0,0.0,0.0,0.0,2.26,5.95,2.02,1.48,2.33,1.91,1.78,3.12,1.51,3.46,1.22,5.21,1.08
FINLAND 1,2025-08-01,12:00:00,18,VPS,Mariehamn,1.8,2.3,5.1,1.56,3.98,4.33,1.29,3.3,2.4,1.48,5.95,1.14,1.03,12.0,1.2,4.0,1.59,2.2,1.73,2.05,1.2,1.22,2.5,1.13,1.13,1.4,1.07,2.47,1.37,9.5,3.84,1.2,4.5,1.28,3.08,1.53,2.28,1.9,1.8,2.42,1.47
UKRAINE 1,2025-08-01,12:00:00,1,Rukh Vynnyky,SK Poltava,2.25,1.95,6.5,1.65,3.41,5.9,1.57,2.25,3.75,1.25,8.5,1.05,1.05,6.4,1.5,2.3,2.65,1.42,2.63,1.44,1.11,1.3,2.21,0.0,0.0,0.0,0.0,0.0,1.41,8.0,4.14,1.4,2.61,1.73,2.0,2.21,1.58,2.96,1.31,4.26,1.14
SLOVENIA 1,2025-08-01,12:30:00,3,Radomlje,Domžale,2.9,2.15,3.2,2.28,3.4,2.58,1.33,3.1,2.4,1.5,5.6,1.12,1.04,9.0,1.22,4.0,1.77,1.93,1.5,2.3,1.42,1.25,1.55,0.0,0.0,1.1,0.0,1.1,1.72,8.1,2.42,1.25,3.28,1.48,2.33,1.84,1.82,2.35,1.47,3.2,1.26
BULGARIA 1,2025-08-01,13:00:00,0,Spartak Varna,Botev Vratsa,3.25,2.2,2.9,2.6,3.02,2.48,1.29,3.2,2.45,1.5,5.25,1.11,1.0,9.2,1.21,4.0,2.0,1.72,1.6,2.27,1.25,1.33,1.4,1.0,1.0,1.28,1.3,2.58,2.23,8.0,2.06,1.31,2.92,1.62,2.14,2.34,1.69,2.67,1.39,3.72,1.2
DENMARK 1,2025-08-01,13:00:00,3,Fredericia,København,5.3,2.5,1.84,7.7,5.2,1.25,1.25,3.9,2.27,1.73,4.6,1.16,1.03,13.9,1.18,4.95,1.49,2.51,1.67,2.0,2.8,1.15,1.1,0.0,3.0,1.55,2.11,3.66,3.95,8.4,1.38,1.29,3.15,1.5,2.33,1.79,2.01,2.33,1.51,2.78,1.39
POLAND 1,2025-08-01,13:00:00,0,Zagłębie Lubin,Korona Kielce,2.79,2.05,4.04,2.13,3.17,2.99,1.36,2.7,2.8,1.38,6.5,1.07,1.0,9.5,1.3,3.3,1.89,1.81,1.75,1.96,1.32,1.3,1.68,0.5,0.0,1.28,1.3,2.58,2.05,7.5,2.46,1.15,4.3,1.28,3.05,1.53,2.27,1.92,1.79,2.45,1.46
ROMANIA 1,2025-08-01,13:00:00,4,SSC Farul,Metaloglobus,1.77,2.46,7.5,1.45,3.7,6.3,1.3,3.22,2.47,1.48,5.7,1.08,1.01,8.9,1.17,3.98,1.95,1.75,2.02,1.71,1.05,1.16,3.22,3.0,1.0,1.15,1.3,2.45,1.34,8.75,4.7,1.29,3.06,1.57,2.22,1.95,1.76,2.52,1.44,3.46,1.22
AUSTRIA 2,2025-08-01,13:00:00,1,Amstetten,Sturm Graz II,2.25,2.49,3.6,1.73,3.82,3.57,1.27,3.6,2.2,1.62,4.75,1.15,1.03,15.0,1.15,4.75,1.48,2.47,1.45,2.45,1.33,1.23,1.87,0.0,0.0,0.0,0.0,0.0,1.47,8.75,4.38,1.18,3.94,1.41,2.6,1.67,1.99,2.15,1.64,2.7,1.36
AUSTRIA 2,2025-08-01,13:00:00,1,SV Stripfing Weiden,First Vienna,3.3,2.21,2.7,2.3,3.21,2.68,1.29,3.21,2.4,1.53,5.8,1.13,1.01,11.0,1.15,4.0,1.73,1.91,1.55,2.25,1.28,1.3,1.41,0.0,0.0,0.0,0.0,0.0,2.03,7.11,2.19,1.24,3.34,1.51,2.35,1.86,1.84,2.34,1.53,3.14,1.27
AUSTRIA 2,2025-08-01,13:00:00,1,Austria Salzburg,Austria Klagenfurt,2.75,2.25,3.25,3.02,3.45,2.0,1.33,3.25,2.5,1.5,5.5,1.13,0.0,0.0,0.0,0.0,1.65,2.05,1.62,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUSTRIA 2,2025-08-01,13:00:00,1,Kapfenberger SV,Admira,5.0,2.5,2.0,3.62,3.7,1.75,1.29,3.5,2.25,1.57,4.5,1.17,0.0,0.0,0.0,0.0,1.53,2.2,1.67,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUSTRIA 2,2025-08-01,13:00:00,1,Liefering,Austria Lustenau,3.35,2.09,3.0,2.54,3.21,2.41,1.4,2.75,2.8,1.37,6.5,1.02,1.04,9.0,1.3,3.2,1.77,1.93,1.8,2.05,1.34,1.28,1.42,0.0,0.0,0.0,0.0,0.0,2.01,7.14,2.24,1.22,3.48,1.48,2.45,2.07,1.87,2.3,1.52,3.05,1.28
POLAND 2,2025-08-01,13:00:00,0,Wieczysta Kraków,Znicz Pruszków,2.0,2.25,4.8,1.42,4.2,5.6,1.31,3.3,2.38,1.53,4.9,1.12,1.01,12.4,1.2,4.0,1.68,2.05,1.73,2.0,1.2,1.17,2.35,3.0,0.0,1.39,1.35,2.74,1.35,9.8,4.91,1.08,5.09,1.24,3.32,1.48,2.49,1.78,1.93,2.25,1.56
