League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
ROMANIA 1,2026-02-04,11:00:00,25,Metaloglobus,Csikszereda,3.2,2.15,2.9,2.69,3.1,2.53,1.42,2.62,2.6,1.38,6.75,1.04,1.02,8.5,1.25,3.1,2.03,1.73,1.7,2.0,1.36,0.0,1.4,0.75,0.33,1.3,1.02,2.32,1.82,6.3,2.48,1.3,2.95,1.61,2.17,2.33,1.74,3.05,1.41,3.6,1.2
SLOVENIA 1,2026-02-04,11:00:00,20,Domžale,Maribor,4.45,2.25,2.25,4.03,3.7,1.72,1.29,3.12,2.44,1.46,5.8,1.12,1.01,14.5,1.17,4.09,1.69,2.1,1.66,2.09,1.25,0.0,1.16,0.89,1.78,1.19,1.72,2.91,3.46,9.1,1.39,1.19,3.74,1.41,2.6,1.7,1.99,2.15,1.62,2.82,1.35
EGYPT 1,2026-02-04,12:00:00,17,Smouha SC,Pyramids FC,4.0,1.73,2.9,3.7,2.75,2.2,1.58,2.34,3.74,1.19,8.7,1.01,1.13,5.6,1.53,2.3,2.62,1.43,2.14,1.62,1.36,0.0,1.19,1.71,1.8,1.51,1.53,3.04,2.34,7.6,1.65,1.47,2.5,1.82,1.92,2.3,1.55,3.05,1.27,4.08,1.18
EGYPT 1,2026-02-04,12:00:00,17,Masr,Al Masry,3.5,1.85,3.55,2.72,2.72,2.67,1.6,2.18,3.58,1.31,8.8,1.05,1.07,5.75,1.47,2.35,2.55,1.45,2.1,1.72,1.44,0.0,1.35,1.57,1.5,1.41,1.08,2.49,2.1,6.4,2.08,1.49,2.43,1.84,1.87,2.35,1.53,3.05,1.31,4.22,1.17
ROMANIA 1,2026-02-04,13:00:00,25,UTA Arad,CFR Cluj,3.55,2.01,3.0,2.7,3.2,2.52,1.48,2.6,3.22,1.29,7.9,1.02,1.04,6.9,1.4,2.7,2.01,1.57,1.91,1.8,1.5,0.0,1.4,1.58,1.17,1.68,1.34,3.02,2.29,6.97,1.71,1.32,2.97,1.64,2.17,2.03,1.89,2.63,1.39,2.85,1.35
SLOVENIA 1,2026-02-04,13:30:00,20,Celje,Radomlje,1.73,2.7,7.0,1.27,5.25,8.2,1.22,3.8,2.0,1.7,4.1,1.18,1.01,21.0,1.11,6.0,1.36,2.75,1.62,2.15,1.15,0.0,3.12,2.33,1.22,2.11,1.32,3.43,1.15,11.9,7.95,1.2,3.62,1.43,2.53,1.76,1.93,2.24,1.56,2.9,1.32
GREECE 1,2026-02-04,13:30:00,17,Asteras Tripolis,Olympiakos Piraeus,8.5,2.3,1.75,9.7,4.7,1.29,1.39,2.77,2.81,1.38,6.55,1.05,1.01,10.0,1.29,3.18,1.94,1.83,2.25,1.57,1.18,1.17,1.06,1.0,2.0,1.23,1.66,2.89,6.45,11.25,1.16,1.6,2.4,1.87,1.87,2.9,1.51,3.55,1.2,4.28,1.16
EGYPT 1,2026-02-04,15:00:00,17,Kahraba Ismailia,Zamalek,4.5,1.95,2.61,4.11,3.1,1.92,1.51,2.31,3.32,1.26,9.5,1.01,1.07,6.55,1.4,2.56,2.37,1.53,2.15,1.67,1.79,0.0,1.16,0.0,1.67,1.14,1.1,2.24,2.12,7.6,1.8,1.5,2.43,1.87,1.88,2.38,1.52,3.15,1.31,4.22,1.17
ROMANIA 1,2026-02-04,15:30:00,25,SSC Farul,Dinamo Bucureşti,4.09,2.15,2.55,3.34,3.3,2.05,1.38,2.77,2.65,1.37,6.75,1.04,1.05,9.5,1.26,3.3,1.95,1.8,1.74,1.98,1.3,0.0,1.27,1.83,1.67,1.69,1.48,3.17,2.32,7.05,1.92,1.25,3.06,1.57,2.22,1.97,1.79,2.15,1.44,2.8,1.36
POLAND 1,2026-02-04,16:30:00,16,Jagiellonia Białystok,GKS Katowice,2.1,2.63,4.0,1.71,3.85,3.9,1.28,3.52,2.24,1.66,5.26,1.17,1.03,17.0,1.16,5.0,1.43,2.5,1.5,2.4,1.22,1.22,2.1,1.78,1.28,1.74,1.51,3.25,1.53,8.4,2.84,1.25,3.35,1.36,2.84,1.68,1.9,2.17,1.57,2.8,1.36
