Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
rBxZUMuo,2026-02-26,00:00,GUATEMALA 1,Clausura,Marquense,Aurora F.C.,2.4,2.1,4.5,1.4,2.75,3.0,1.33,7.5,1.06,1.75,3.2,4.0,1.05,8.0,1.33,3.0,2.1,1.65,4.0,1.2,8.0,1.05,1.87,1.8,1.17,1.25,1.83
00CR8t2B,2026-02-26,01:30,NORTH & CENTRAL AMERICA CONCACAF CHAMPIONS CUP,1/16-finals,Los Angeles Galaxy,Miguelito,1.44,3.4,12.0,1.17,5.0,1.8,1.91,3.5,1.29,1.13,7.0,17.0,1.01,21.0,1.1,7.0,1.36,3.1,1.83,1.83,3.0,1.36,2.1,1.67,1.02,1.1,6.0
KxvqY7Nt,2026-02-26,03:50,WORLD CLUB FRIENDLY,-,Coastal Spirit (Nzl),Nomads United (Nzl),2.0,2.8,3.75,1.11,5.5,2.88,1.36,3.0,1.11,1.62,4.2,3.7,0.0,0.0,1.07,7.0,1.5,2.4,2.75,1.4,5.5,1.11,1.2,4.0,2.25,1.22,1.1
fLKuXEB5,2026-02-26,06:00,MYANMAR 1,Round 19,Dagon Port,Yarmanya United,1.6,3.3,5.0,1.06,7.3,1.44,2.47,2.07,1.55,1.29,5.6,6.4,0.0,0.0,0.0,0.0,1.09,5.45,1.26,3.2,1.62,2.05,1.22,3.33,1.09,1.11,3.0
SYImVhtI,2026-02-26,06:30,MYANMAR 1,Round 19,Thitsar Arman,Ayeyawady,3.0,2.05,3.25,1.34,3.0,2.4,1.4,6.5,1.05,2.45,3.05,2.7,1.03,10.0,1.21,3.5,1.82,1.8,2.8,1.34,4.4,1.14,1.63,1.96,1.38,1.32,1.44
0hY8zdkf,2026-02-26,07:00,KENYA 1,Round 22,Sofapaka,Police FC,5.5,1.91,2.4,1.5,2.4,3.8,1.22,10.0,1.02,4.75,3.0,1.67,1.06,7.5,1.45,2.55,2.55,1.45,5.2,1.13,11.0,1.01,2.3,1.53,2.0,1.3,1.14
zVCBfHtQ,2026-02-26,08:00,KENYA 1,Round 22,APS Bomet,Kariobangi Sharks,3.35,1.78,3.75,1.57,2.02,3.56,1.25,0.0,0.0,2.57,2.67,2.9,1.12,4.55,1.5,2.25,2.5,1.45,4.1,1.15,8.36,1.04,2.07,1.64,1.34,1.39,1.4
G236qiYO,2026-02-26,08:00,KENYA 1,Round 22,Bidco United,Mara Sugar,2.88,2.0,3.6,1.4,2.75,3.2,1.3,8.0,1.05,2.1,3.1,3.0,1.05,8.0,1.33,3.0,2.2,1.6,4.0,1.2,8.0,1.05,1.83,1.83,1.33,1.3,1.62
8IyHYZJ6,2026-02-26,08:00,KENYA 1,Round 22,Ulinzi Stars,Kakamega Homeboyz,4.5,1.91,2.75,1.5,2.4,3.6,1.25,10.0,1.02,3.5,2.88,2.0,1.07,7.0,1.45,2.55,2.55,1.45,5.2,1.13,11.0,1.01,2.15,1.6,1.73,1.33,1.22
nLqDJsKs,2026-02-26,09:00,ETHIOPIA 1,Round 21,Adama City,Sheger Ketema,3.75,1.73,3.6,1.65,2.1,4.8,1.14,13.0,1.01,2.7,2.4,2.88,1.11,5.5,1.73,2.0,3.3,1.29,7.5,1.06,17.0,1.01,2.5,1.44,1.44,1.4,1.36
GxgsP3dK,2026-02-26,09:00,ETHIOPIA 1,Round 21,Dire Dawa,Welayta Dicha,4.5,1.83,2.88,1.6,2.2,4.0,1.2,11.0,1.01,3.5,2.7,2.1,1.08,6.5,1.57,2.25,2.88,1.36,6.5,1.08,13.0,1.01,2.38,1.5,1.67,1.36,1.25
b9TcKHDb,2026-02-26,09:30,SINGAPORE 1,Round 13,Geylang,Young Lions,1.62,3.25,6.5,1.14,5.5,1.67,2.1,3.25,1.33,1.22,5.75,8.0,1.01,23.0,1.05,11.0,1.22,4.2,1.57,2.25,2.2,1.62,1.44,2.63,1.07,1.13,3.75
O82MQSEr,2026-02-26,10:00,ZAMBIA 1,Round 18,Red Arrows,Power Dynamos,3.4,1.8,3.75,1.6,2.2,4.5,1.17,13.0,1.01,2.4,2.63,3.0,1.11,5.5,1.6,2.2,3.2,1.3,7.0,1.07,13.0,1.01,2.3,1.53,1.36,1.4,1.44
UosmCTak,2026-02-26,10:00,ZAMBIA 1,Round 18,Konkola,ZESCO,4.5,1.78,2.92,1.62,1.95,4.47,1.18,10.1,1.03,3.7,2.75,2.12,1.12,4.65,1.6,2.07,3.1,1.28,6.23,1.1,10.6,1.03,2.33,1.44,1.6,1.37,1.23
8ldX1zA4,2026-02-26,10:00,TANZANIA 1,Round 10,Fountain Gate,TRA United,3.2,1.91,3.6,1.5,2.4,3.6,1.25,10.0,1.02,2.4,2.8,2.8,1.06,7.5,1.45,2.55,2.55,1.45,5.2,1.13,10.0,1.01,2.05,1.67,1.36,1.36,1.5
fFgrke4m,2026-02-26,10:15,KENYA 1,Round 22,KCB,Leopards,3.6,1.91,3.3,1.5,2.4,3.8,1.22,10.0,1.02,2.7,2.8,2.5,1.06,7.5,1.45,2.55,2.55,1.45,5.5,1.11,11.0,1.01,2.05,1.67,1.44,1.33,1.4
02TlNHIt,2026-02-26,10:30,INDONESIA 1,Round 23,Persita,Dewa United,3.5,2.1,2.8,1.33,3.0,2.75,1.4,6.5,1.08,2.88,3.1,2.2,1.02,10.0,1.25,3.6,1.85,1.85,3.3,1.29,7.0,1.07,1.7,2.0,1.57,1.25,1.33
YFRdLemg,2026-02-26,10:30,INDONESIA 1,Round 23,Persib Bandung,Madura United,1.73,2.5,7.0,1.29,3.25,2.5,1.5,6.0,1.11,1.2,5.0,11.0,1.01,13.0,1.17,4.5,1.65,2.1,2.75,1.4,5.2,1.13,2.2,1.57,1.05,1.13,3.25
UsL5JZH5,2026-02-26,10:30,INDONESIA 1,Round 23,Borneo,Arema FC,2.2,2.4,4.33,1.25,3.5,2.25,1.57,5.5,1.13,1.65,3.75,4.0,1.01,13.0,1.14,4.8,1.57,2.25,2.4,1.5,4.5,1.17,1.53,2.3,1.17,1.2,2.0
tKWi4ObB,2026-02-26,11:00,India - ISL,-,Goa,SC Delhi,1.95,2.38,6.5,1.33,3.25,2.63,1.44,6.5,1.11,1.42,3.75,7.0,1.05,11.0,1.25,3.75,1.8,2.0,3.0,1.36,5.5,1.14,1.91,1.8,1.1,1.25,2.5
YRkRw797,2026-02-26,11:00,WORLD CLUB FRIENDLY,-,Sandefjord (Nor),Stabaek (Nor),2.25,2.5,3.6,1.17,4.5,1.95,1.75,4.0,1.2,1.75,3.8,3.3,1.01,20.0,1.07,7.0,1.33,3.0,1.95,1.75,3.3,1.29,1.33,2.9,1.25,1.2,1.91
ENYC12BO,2026-02-26,11:00,CAMEROON ELITE ONE,Round 7,Canon Yaounde,Cotonsport,3.4,1.91,3.4,1.5,2.4,3.6,1.25,9.0,1.03,2.55,2.88,2.63,1.06,7.5,1.44,2.6,2.4,1.5,4.8,1.14,10.0,1.02,2.0,1.73,1.44,1.33,1.44
6ktTFaJ6,2026-02-26,12:00,ETHIOPIA 1,Round 21,Negele Arsi Ketema,Ethiopia Bunna,3.0,1.83,4.2,1.57,2.25,4.0,1.2,11.0,1.01,2.1,2.75,3.6,1.08,6.5,1.6,2.2,3.0,1.33,6.5,1.08,13.0,1.01,2.4,1.5,1.25,1.36,1.62
KYsLHLlf,2026-02-26,12:00,ETHIOPIA 1,Round 21,Mechal,Mekelle 70 Enderta,3.4,1.8,3.75,1.6,2.2,4.5,1.17,13.0,1.01,2.4,2.5,3.3,1.11,5.5,1.6,2.2,3.2,1.3,7.0,1.07,13.0,1.01,2.4,1.5,1.33,1.4,1.5
Iuy0Ou5e,2026-02-26,12:30,ROMANIA 2,Round 19,Steaua Bucuresti,CSM Slatina,2.38,2.2,4.33,1.33,3.0,2.75,1.4,7.0,1.07,1.75,3.4,4.0,1.02,10.0,1.25,3.6,1.85,1.85,3.2,1.3,6.5,1.08,1.75,1.95,1.2,1.29,1.91
WrJ7xKtg,2026-02-26,13:00,TANZANIA 1,Round 8,Namungo,Singida Black Stars,4.5,1.83,2.8,1.57,2.25,4.0,1.2,11.0,1.01,3.7,2.88,2.05,1.08,6.5,1.5,2.4,2.75,1.4,5.5,1.11,11.0,1.01,2.25,1.57,1.67,1.36,1.22
ljvbxopT,2026-02-26,14:00,North & Central America - CONCACAF Championship U20,Qualification,Trinidad & Tobago U20,Barbados U20,1.8,2.8,5.0,1.17,4.4,1.89,1.81,3.7,1.23,1.36,5.0,5.0,1.01,25.0,1.08,7.5,1.3,3.2,1.9,1.87,3.1,1.36,1.4,2.8,1.11,1.14,2.5
lQRADOe3,2026-02-26,14:00,WORLD CLUB FRIENDLY,-,Asane (Nor),Bjarg (Nor),2.4,2.4,3.4,1.2,4.0,2.1,1.65,4.8,1.14,1.91,3.8,3.0,1.01,17.0,1.11,5.5,1.4,2.75,2.1,1.65,3.6,1.25,1.36,2.88,1.33,1.22,1.73
OzdGyvFd,2026-02-26,14:00,Cameroon - Super Cup,Final,Colombe,Panthere,3.48,1.88,3.3,1.49,2.34,3.2,1.27,8.9,1.03,2.57,2.8,2.6,1.07,7.0,1.4,2.56,2.12,1.52,4.15,1.16,9.5,1.05,1.88,1.69,1.38,1.33,1.37
8Sj31wpI,2026-02-26,14:30,UAE 1,Round 18,Al Jazira,Al Sharjah,2.63,2.2,3.6,1.3,3.2,2.63,1.44,6.0,1.1,2.0,3.3,3.25,1.02,13.0,1.22,4.1,1.73,2.0,2.88,1.4,6.0,1.13,1.62,2.2,1.25,1.25,1.73
ttkBaHEU,2026-02-26,14:30,UAE 1,Round 18,Ittihad Kalba,Al Dhafra,2.4,2.2,4.0,1.3,3.2,2.63,1.44,6.0,1.1,1.87,3.6,3.4,1.03,12.0,1.22,4.1,1.75,1.95,2.88,1.4,6.0,1.13,1.67,2.15,1.22,1.25,1.8
n5R8vP23,2026-02-26,14:30,WORLD CLUB FRIENDLY,-,A. Lustenau (Aut),Hohenems (Aut),1.44,3.3,8.0,1.11,5.5,1.73,2.0,3.3,1.29,1.13,7.0,12.0,1.01,29.0,1.03,9.0,1.2,4.0,1.57,2.25,2.47,1.48,1.6,2.2,1.03,1.07,5.0
rqaBOCNH,2026-02-26,14:45,EUROPA LEAGUE,Play Offs,Crvena zvezda,Lille,3.25,2.2,3.2,1.36,3.0,2.75,1.4,7.0,1.1,2.63,3.6,2.45,1.05,11.0,1.3,3.5,1.91,1.91,3.4,1.33,6.0,1.13,1.7,2.05,1.53,1.29,1.44
jR2JPclQ,2026-02-26,14:45,EUROPA CONFERENCE LEAGUE,Play Offs,Rijeka,Omonia,2.88,2.2,3.75,1.4,2.75,2.75,1.4,8.0,1.08,2.25,3.3,3.1,1.05,11.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.73,2.0,1.36,1.33,1.62
pnINDe9a,2026-02-26,14:45,EUROPA LEAGUE,Play Offs,Ferencvaros,Ludogorets,2.1,2.4,5.5,1.3,3.4,2.5,1.5,6.0,1.13,1.55,4.33,5.5,1.04,13.0,1.22,4.33,1.67,2.2,2.75,1.44,5.0,1.17,1.75,2.0,1.14,1.2,2.38
OKAX1fdJ,2026-02-26,14:45,EUROPA CONFERENCE LEAGUE,Play Offs,Fiorentina,Jagiellonia,2.0,2.4,6.0,1.3,3.4,2.5,1.5,6.0,1.13,1.5,4.5,5.5,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.8,1.91,1.14,1.18,2.5
rPsbIFt0,2026-02-26,14:45,EUROPA CONFERENCE LEAGUE,Play Offs,Celje,Drita,1.73,2.63,8.0,1.25,3.75,2.25,1.57,5.5,1.14,1.33,5.25,9.0,1.02,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,1.83,1.83,1.07,1.17,3.25
lrbe23j2,2026-02-26,14:45,EUROPA CONFERENCE LEAGUE,Play Offs,Samsunspor,Shkendija,1.73,2.6,9.5,1.3,3.4,2.5,1.5,6.0,1.13,1.3,5.25,9.0,1.03,15.0,1.22,4.0,1.7,2.1,2.63,1.44,5.0,1.17,2.1,1.67,1.07,1.17,3.4
QPJwAD8O,2026-02-26,14:45,EUROPA LEAGUE,Play Offs,Stuttgart,Celtic,1.73,2.88,6.5,1.18,4.5,1.91,1.8,4.0,1.22,1.36,5.75,6.5,1.01,23.0,1.1,7.0,1.36,3.2,1.91,1.91,3.0,1.4,1.57,2.25,1.11,1.14,3.0
6JohFmT6,2026-02-26,14:45,EUROPA LEAGUE,Play Offs,Plzen,Panathinaikos,2.63,2.1,4.5,1.44,2.63,3.25,1.33,9.0,1.07,1.95,3.3,3.8,1.08,8.0,1.4,3.0,2.2,1.67,4.0,1.25,8.0,1.08,1.95,1.8,1.25,1.33,1.8
