Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
lK9yxg2N,2026-01-11,00:00,MEXICO 1,Clausura,Monterrey,Toluca,2.3,2.4,4.33,1.29,3.5,2.38,1.53,5.5,1.14,1.76,3.7,4.33,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.33,1.2,1.57,2.25,1.2,1.29,1.95
KGP2DBpg,2026-01-11,00:06,MEXICO 1 WOM,Clausura,Club Tijuana W,Club America W,10.0,3.4,1.4,1.14,5.0,1.73,2.0,3.5,1.25,14.0,8.0,1.11,1.01,26.0,1.06,8.5,1.29,3.5,1.73,2.1,2.6,1.44,1.8,1.91,5.5,1.06,1.02
Crv5y6tQ,2026-01-11,03:00,AUSTRALIA 1,Round 12,Melbourne City,Newcastle Jets,2.1,2.6,4.33,1.22,4.0,2.1,1.67,4.5,1.18,1.62,4.5,4.2,1.02,19.0,1.14,5.5,1.44,2.75,2.1,1.73,3.5,1.3,1.5,2.5,1.22,1.18,2.15
nsQlYINt,2026-01-11,03:00,AUSTRALIA 1 WOM,Round 12,Melbourne Victory W,Brisbane Roar W,2.0,2.5,4.5,1.2,4.0,2.1,1.65,4.8,1.14,1.55,4.2,4.6,1.01,17.0,1.11,5.5,1.44,2.6,2.1,1.65,3.6,1.25,1.45,2.55,1.17,1.2,2.3
fXxe4lfB,2026-01-11,05:30,INDONESIA 1,Round 17,Persib Bandung,Persija Jakarta,2.63,2.2,3.75,1.33,3.0,2.75,1.4,6.5,1.08,2.0,3.4,3.3,1.04,11.0,1.25,3.8,1.87,1.9,3.25,1.33,6.5,1.1,1.67,2.1,1.25,1.25,1.73
0AaMK9vh,2026-01-11,05:30,INDONESIA 1,Round 17,Semen Padang,Persis Solo,2.88,2.1,3.3,1.33,3.0,2.75,1.4,6.5,1.08,2.3,3.3,2.8,1.04,11.0,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.1,1.67,2.1,1.36,1.25,1.53
KEMZd6no,2026-01-11,05:30,INDONESIA 1,Round 17,Arema FC,Persik Kediri,2.8,2.1,3.6,1.36,2.88,2.88,1.36,7.5,1.06,2.15,3.3,3.0,1.05,10.0,1.3,3.4,2.0,1.8,3.4,1.3,7.5,1.08,1.73,2.0,1.33,1.25,1.62
Cz0uspX0,2026-01-11,05:30,HONG KONG 1,Round 4,Hong Kong FC,Kitchee,14.0,3.73,1.28,0.0,0.0,1.79,1.82,0.0,0.0,26.0,9.2,1.02,0.0,0.0,1.09,6.0,1.34,2.95,1.86,1.82,2.95,1.34,3.0,1.29,2.85,1.17,1.01
na9KOy1e,2026-01-11,06:00,MYANMAR 1,Round 12,Thitsar Arman,Hantharwady Utd,2.42,2.33,3.25,0.0,0.0,2.1,1.6,0.0,0.0,2.0,3.8,2.9,0.0,0.0,0.0,0.0,1.53,2.28,2.3,1.5,0.0,0.0,1.56,2.12,1.3,1.22,1.61
QqLBQcWr,2026-01-11,06:00,MYANMAR 1,Round 12,Shan Utd,Dagon Port,1.26,3.75,14.0,0.0,0.0,1.57,2.02,0.0,0.0,1.05,9.25,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,2.68,1.9,1.7,2.33,1.54,1.01,1.02,10.0
