Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
dlJqPuoQ,2026-01-04,02:50,AUSTRALIA 1 WOM,Round 11,Adelaide W,Central Coast Mariners W,2.5,2.25,3.6,1.29,3.3,2.55,1.45,6.5,1.08,2.0,3.4,3.25,1.01,11.0,1.2,4.0,1.65,2.1,2.75,1.4,5.5,1.11,1.57,2.25,1.3,1.29,1.73
hK4FJJ8m,2026-01-04,03:00,AUSTRALIA 1 WOM,Round 11,Melbourne City W,Sydney W,1.67,2.63,7.0,1.22,3.8,2.25,1.57,5.5,1.11,1.25,4.75,9.5,1.01,13.0,1.14,4.8,1.57,2.25,2.55,1.45,4.5,1.17,1.91,1.8,1.05,1.14,3.5
z9smyjQO,2026-01-04,03:30,INDONESIA 1,Round 16,Malut United,PSBS Biak Numfor,1.53,2.88,9.5,1.22,3.75,2.2,1.62,5.0,1.14,1.15,6.5,14.0,1.01,17.0,1.14,5.5,1.5,2.55,2.3,1.6,4.1,1.22,2.1,1.67,1.02,1.07,4.5
SrvuwCeC,2026-01-04,05:30,INDONESIA 1,Round 16,PSIM Yogyakarta,Semen Padang,2.2,2.2,5.0,1.33,3.0,2.75,1.4,6.5,1.08,1.62,3.7,4.75,1.04,11.0,1.29,3.5,1.87,1.9,3.25,1.33,6.5,1.1,1.8,1.91,1.14,1.22,2.1
6TkWvYQa,2026-01-04,05:30,INDONESIA 1,Round 16,Persis Solo,Persita,3.0,2.1,3.25,1.33,3.0,2.75,1.4,6.5,1.08,2.3,3.3,2.75,1.04,11.0,1.29,3.5,1.87,1.9,3.25,1.33,6.5,1.1,1.67,2.1,1.36,1.25,1.5
p8KNOSdK,2026-01-04,05:35,AUSTRALIA 1,Round 11,Adelaide United,Central Coast Mariners,2.1,2.5,4.75,1.25,3.75,2.25,1.57,5.5,1.14,1.61,4.33,4.75,1.03,15.0,1.17,5.0,1.57,2.38,2.38,1.57,4.33,1.22,1.62,2.2,1.18,1.2,2.2
nF3IF3Ss,2026-01-04,07:00,ETHIOPIA 1,Round 13,Negele Arsi Ketema,Mechal,4.25,1.88,2.95,1.56,2.12,0.0,0.0,0.0,0.0,3.5,2.7,2.2,1.13,5.0,1.63,2.1,3.0,1.33,6.0,1.09,0.0,0.0,2.28,1.49,1.5,1.34,1.2
txT4c8RO,2026-01-04,08:30,ITALY 3,Group C,Foggia,Catania,7.0,2.1,2.0,1.44,2.63,3.25,1.29,9.5,1.04,7.5,3.8,1.44,1.07,8.0,1.4,2.88,2.38,1.57,4.5,1.2,9.0,1.05,2.63,1.44,2.6,1.22,1.06
nFkWDTB5,2026-01-04,08:30,ITALY 3,Group C,Atalanta U23,Latina,2.3,2.1,4.5,1.36,2.88,2.88,1.36,7.0,1.07,1.67,3.5,4.6,1.05,10.0,1.3,3.4,2.0,1.8,3.5,1.29,7.5,1.08,1.91,1.8,1.14,1.22,2.0
nJVqatve,2026-01-04,08:30,ITALY 1,Round 18,Lazio,Napoli,4.0,1.95,3.1,1.53,2.38,3.75,1.25,11.0,1.05,3.4,3.1,2.3,1.11,6.5,1.5,2.63,2.63,1.5,5.0,1.17,11.0,1.05,2.1,1.67,1.57,1.36,1.3
